order_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating,restaurant_id,restaurant_name,city,area,cuisine,avg_rating,total_ratings,price_range,delivery_available
705a3b77,1.61E+10,2024-08-01,9:55,18,128.03,10,"Net Banking",3.9,b7445b6d,Restaurant_84,Chennai,Area_E,Thai,4,429,Medium,No
5.84E+127,ebfed12a,2024-12-28,23:41,43,512.11,2,COD,3,c1f112de,Restaurant_144,Chennai,Area_C,Indian,3.1,1042,High,No
afaf7883,3f561343,2024-11-26,17:20,27,1130.28,10,COD,3.7,2c89fe67,Restaurant_300,Delhi,Area_B,Chinese,3.1,3848,Low,Yes
b22cf3c6,7d1567dc,2024-06-01,8:58,42,1552.97,5,UPI,2.5,defef2cd,Restaurant_155,Bangalore,Area_E,Chinese,2.8,1443,High,No
400fa499,c87096ec,2024-08-09,7:42,77,1291.13,6,UPI,3.2,4fbd9363,Restaurant_425,Mumbai,Area_A,Italian,3,176,Medium,No
4808c04c,812817ba,2024-07-05,17:51,43,1098.11,7,COD,3.6,0e24dd86,Restaurant_265,Bangalore,Area_A,Mexican,4.7,1731,Medium,No
fbc0dde2,b3799ba3,2024-06-05,6:47,79,1442.45,4,"Net Banking",3.5,e54e0518,Restaurant_191,Mumbai,Area_A,Italian,2.6,4884,High,No
ca120a97,aab95988,2024-05-23,1:44,68,1008.34,9,"Credit Card",1.1,9a241a8f,Restaurant_36,Delhi,Area_D,Thai,3.8,4774,Medium,No
b3243460,79b7b13b,2024-03-13,19:26,26,1526.66,10,UPI,4.5,1c54225b,Restaurant_281,Mumbai,Area_B,Italian,3.8,2410,Medium,Yes
a1c68780,2a13ac8e,2024-03-01,19:00,31,701.65,8,COD,3.2,3ef529e5,Restaurant_466,Chennai,Area_A,Mexican,3.2,4595,High,Yes
fcfc5895,4fac9338,2024-09-27,11:43,88,1097.44,8,UPI,3.6,db7c0362,Restaurant_111,Bangalore,Area_A,Indian,4.2,1681,High,Yes
ef4ae97e,b8845e9b,2024-08-25,4:02,24,1862.13,3,"Credit Card",3.8,b37bb876,Restaurant_335,Delhi,Area_C,Thai,4.1,3383,Medium,No
59e87e82,afc6ef55,2024-01-03,20:07,72,253.97,8,Wallet,4.2,1ca17571,Restaurant_185,Mumbai,Area_B,Mexican,2.9,3144,Medium,Yes
82e6cfa5,c6c9621d,2024-03-12,22:02,57,1432.16,9,COD,3.4,39189b6c,Restaurant_216,Delhi,Area_E,Indian,4,1908,High,Yes
ca85a17c,a8a18f05,2024-01-02,20:04,16,532.99,9,Wallet,2.7,08a1f696,Restaurant_463,Kolkata,Area_E,Chinese,3.9,2772,High,Yes
f2f8a114,9b5bc259,2024-05-02,10:59,50,675.66,8,"Credit Card",3.3,026ab181,Restaurant_357,Bangalore,Area_E,Italian,3.6,3178,Low,Yes
ed627330,a248a474,2024-09-17,4:40,80,309.77,4,"Net Banking",3.8,b96de83c,Restaurant_345,Mumbai,Area_A,Italian,3.1,4744,Low,No
75210689,c8081d19,2024-01-27,16:15,79,885.23,5,UPI,1.7,f5c4c840,Restaurant_38,Mumbai,Area_C,Italian,4.2,2275,Medium,Yes
2a0dd04f,598414f2,2024-08-26,22:31,28,404.07,9,"Credit Card",4.4,c318e94b,Restaurant_237,Bangalore,Area_D,Indian,3.1,3352,Medium,No
29a40989,378b1739,2024-11-10,22:53,51,1688.71,7,UPI,4.2,7cfc6e28,Restaurant_63,Bangalore,Area_E,Italian,4,449,High,No
c83d39e8,f1efa418,2024-04-09,12:59,69,360.74,4,Wallet,3.1,5628c140,Restaurant_74,Bangalore,Area_A,Indian,2.8,258,Low,No
4f9ee493,25d19d0d,2024-08-16,19:18,16,1717.11,9,Wallet,1.5,9b3e0802,Restaurant_134,Kolkata,Area_A,Italian,3.5,407,Low,No
a24a4583,ab986518,2024-06-27,10:22,59,332.36,3,Wallet,1.5,2c89fe67,Restaurant_300,Delhi,Area_B,Chinese,3.1,3848,Low,Yes
0e1e342d,ec24974b,2024-05-24,0:51,19,739.01,9,UPI,3,651ac35d,Restaurant_160,Chennai,Area_D,Indian,4,2615,High,No
cfc29296,6dcf0454,2024-08-23,6:30,90,1938.17,2,"Credit Card",4.2,58def9e8,Restaurant_349,Mumbai,Area_A,Mexican,2.5,2246,High,Yes
d4b6d6d7,726bc71f,2024-12-18,3:37,81,1865.85,3,"Credit Card",4.5,951b096d,Restaurant_82,Chennai,Area_A,Chinese,4.4,1232,Low,Yes
41025b62,a8f7755a,2024-11-24,3:58,31,816.3,6,UPI,2.1,e222e302,Restaurant_277,Bangalore,Area_D,Thai,3.7,3242,Low,Yes
da4ff2e8,15da8c39,2024-08-24,20:55,45,1563.92,9,"Net Banking",4.4,c19c6dfd,Restaurant_67,Chennai,Area_E,Mexican,4.7,1917,Medium,Yes
4989df3a,a9e4fa9f,2024-08-18,6:05,48,177.05,3,"Credit Card",4.9,8f1605c1,Restaurant_170,Chennai,Area_C,Chinese,4.9,3800,Medium,Yes
b62eab43,12fdadc1,2024-07-14,2:22,20,112.24,9,UPI,4.4,e88daa8a,Restaurant_447,Delhi,Area_B,Thai,3.1,784,Low,No
79607013,3779326b,2024-09-13,16:51,61,1915.46,9,Wallet,4.2,10504ca1,Restaurant_426,Kolkata,Area_B,Mexican,4.4,1400,Low,No
6d9f70f0,5ed43f49,2024-10-03,11:11,48,1796.63,6,"Net Banking",1.3,3ef529e5,Restaurant_466,Chennai,Area_A,Mexican,3.2,4595,High,Yes
11d0601a,5c8364d1,2024-06-18,19:41,63,1258.06,2,COD,5,02b6d096,Restaurant_157,Kolkata,Area_A,Indian,2.9,3845,High,Yes
ea70c883,cf73b9ae,2024-06-08,14:09,62,1012.22,2,"Credit Card",2.6,8060001b,Restaurant_202,Kolkata,Area_A,Italian,2.7,1939,Low,No
6106393b,836a2cee,2024-06-22,16:26,28,665.22,2,Wallet,3.3,f5f0a3d7,Restaurant_376,Chennai,Area_E,Mexican,4.3,842,High,Yes
d11383b1,26d940c3,2024-09-04,17:00,88,298.04,6,"Net Banking",3.6,b12c27be,Restaurant_353,Kolkata,Area_E,Thai,4.4,726,Medium,Yes
1d088d8f,c7aff79c,2024-04-14,15:28,59,1166.3,7,"Net Banking",4.3,d2a546bc,Restaurant_258,Mumbai,Area_E,Thai,4.7,3806,High,No
e2d2bdfb,b7d3acfc,2024-10-16,1:56,86,416.56,4,Wallet,1.7,8f988f4e,Restaurant_244,Mumbai,Area_C,Chinese,4.7,1746,High,Yes
71716f3e,c5b86f35,2024-07-20,3:00,22,480.95,5,Wallet,4.5,c9204e90,Restaurant_405,Kolkata,Area_B,Mexican,4,1199,Medium,No
df40aafa,52bb45ec,2024-02-09,3:47,31,121.87,4,UPI,4.4,8058c87e,Restaurant_199,Chennai,Area_D,Italian,3,3073,Low,No
888d1975,bd672072,2024-06-19,20:41,86,1351.62,5,Wallet,1.6,ee6e78d8,Restaurant_391,Delhi,Area_E,Indian,4.4,2207,Medium,Yes
0fdb45a9,06bbb9d6,2024-03-23,23:17,89,338.44,9,"Credit Card",2.6,5ef3c1b1,Restaurant_40,Mumbai,Area_C,Italian,2.6,4800,Low,Yes
430ad2de,2ef6eb5d,2024-05-07,9:07,47,901.19,3,Wallet,1.4,87ba0b62,Restaurant_439,Mumbai,Area_A,Mexican,2.6,734,Low,No
1da38e26,32526214,2024-01-26,4:24,45,728.42,1,"Credit Card",1.2,f2bb6dd3,Restaurant_151,Mumbai,Area_D,Italian,2.6,4022,Low,Yes
e612a7b2,b679d62f,2024-08-20,14:03,60,1077.2,6,COD,2.6,344d4945,Restaurant_142,Mumbai,Area_C,Italian,3.6,386,Low,Yes
bad4bbc2,4356dee2,2024-06-26,9:04,31,291.5,5,"Net Banking",1.4,4757a19b,Restaurant_365,Mumbai,Area_C,Thai,3.2,2688,Medium,No
9c0c878b,48b99bfd,2024-02-05,20:23,61,1571.71,3,"Net Banking",1.2,f8088575,Restaurant_182,Delhi,Area_A,Chinese,4.5,3352,Medium,No
56dd6d49,0a457b71,2024-07-21,2:21,81,746.07,9,Wallet,2.9,3535b075,Restaurant_460,Bangalore,Area_B,Mexican,2.7,2135,High,Yes
0a80182a,4c604d3c,2024-07-05,21:59,59,1771.39,10,"Net Banking",1.1,8f988f4e,Restaurant_244,Mumbai,Area_C,Chinese,4.7,1746,High,Yes
a29bd464,bced292b,2024-02-06,18:06,59,510.13,6,UPI,2.4,afad7eb5,Restaurant_410,Chennai,Area_A,Chinese,4.7,1140,Low,No
5501ebdb,8ceb5b3a,2024-02-17,22:54,45,1138.45,3,COD,3.8,44837d80,Restaurant_344,Bangalore,Area_A,Thai,3.7,2852,Medium,No
91428806,07645a7b,2024-03-03,17:28,29,1906.47,10,COD,1.3,78805df4,Restaurant_412,Chennai,Area_D,Mexican,3.5,4961,High,No
5f428ee5,e69a5b2f,2024-12-27,20:59,45,675.83,5,"Net Banking",2.4,2fb269f9,Restaurant_245,Delhi,Area_E,Indian,3.9,1135,High,No
bee9844d,3e62d976,2024-04-27,19:59,87,725.05,4,Wallet,4.8,8810c9aa,Restaurant_1,Chennai,Area_D,Italian,4.7,2847,Medium,Yes
45af4760,2efa9f31,2024-02-11,17:32,83,1146.99,6,UPI,4.7,fc36ce35,Restaurant_12,Kolkata,Area_E,Italian,4.1,1356,Low,Yes
9b24ae62,dcd3aa6b,2024-02-28,1:48,54,1879.58,1,"Credit Card",2.7,651ac35d,Restaurant_160,Chennai,Area_D,Indian,4,2615,High,No
d7d47efd,6855e3ed,2024-12-17,19:05,50,1977.92,5,COD,2.5,537b38f9,Restaurant_168,Chennai,Area_B,Mexican,3,3110,High,Yes
41180948,db1972d8,2024-10-15,12:52,87,858.46,5,"Credit Card",1.1,c977a5f5,Restaurant_117,Kolkata,Area_C,Thai,4.3,2341,High,No
473c7c30,1704c3fd,2024-12-21,11:27,77,1686.94,8,COD,3.7,0736af8f,Restaurant_445,Kolkata,Area_C,Indian,2.9,2729,High,Yes
d860dc71,7331888f,2024-01-19,13:14,54,562.65,2,"Net Banking",2.9,0e7248ea,Restaurant_295,Delhi,Area_C,Thai,4.4,2482,High,No
e9a5427a,cdfd47b2,2024-07-06,3:04,44,1675.56,5,COD,1.3,3cf3f01c,Restaurant_383,Bangalore,Area_E,Italian,3.1,4929,High,Yes
e5b03821,e840091c,2024-06-25,19:48,48,1285.47,6,"Credit Card",4.3,f75a4fd0,Restaurant_462,Delhi,Area_E,Thai,3.4,4226,High,Yes
700eadd4,cd16a4c6,2024-03-19,17:37,46,581.08,4,UPI,1.6,4e9bfa3e,Restaurant_226,Chennai,Area_D,Thai,3.8,3113,Low,Yes
f7afbbf9,15492f12,2024-12-10,4:23,30,755.11,8,"Net Banking",2,6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes
9a9ac8a7,dd707bb5,2024-09-12,15:31,35,580.33,1,UPI,1.5,bff0bb92,Restaurant_200,Chennai,Area_D,Italian,4.4,1365,High,No
c2a41da1,3c7246f3,2024-08-12,16:34,37,970.83,1,Wallet,2.2,5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No
8f09ba64,6ad98e51,2024-04-09,13:40,69,349.92,4,UPI,4.3,cd2a813f,Restaurant_456,Delhi,Area_D,Italian,4,1301,High,Yes
759e1528,d7e77385,2024-03-04,19:39,15,359.09,7,COD,1.5,e11f3ddf,Restaurant_263,Bangalore,Area_B,Mexican,3.6,786,Medium,Yes
f32532bc,5d7f2af0,2024-09-08,23:43,58,1941.94,7,"Net Banking",4.8,4d50d203,Restaurant_86,Kolkata,Area_C,Mexican,4,664,Medium,Yes
80261cfc,22510504,2024-11-13,0:46,77,1890.63,3,UPI,1.4,4ce7afad,Restaurant_44,Bangalore,Area_E,Chinese,3.9,106,Low,Yes
3d9e89d0,6f948a18,2024-01-09,21:31,63,343.63,1,Wallet,1.2,8b12bcad,Restaurant_406,Chennai,Area_C,Italian,3.9,4142,Medium,No
36fed615,f4d3ccbb,2024-07-11,5:59,37,186.72,5,UPI,4.1,0e108d8b,Restaurant_236,Mumbai,Area_C,Mexican,4.9,3102,Low,No
6288cbc5,a81d3a86,2024-12-04,11:47,89,1455.79,7,UPI,3.5,760d1a28,Restaurant_457,Mumbai,Area_E,Indian,4.1,3434,Medium,No
de198250,44d87683,2024-07-17,19:12,15,1052.89,1,"Credit Card",4.8,fc36ce35,Restaurant_12,Kolkata,Area_E,Italian,4.1,1356,Low,Yes
02022f66,7f0288b7,2024-12-19,22:19,61,1329.9,7,"Credit Card",4.4,5e9ad80d,Restaurant_37,Delhi,Area_C,Thai,3.6,4385,Low,No
67e74076,40f58a14,2024-06-23,19:48,50,212.97,8,"Credit Card",3,b2dc7803,Restaurant_70,Kolkata,Area_E,Mexican,4.4,806,High,No
3dc028e4,60cc6802,2024-03-10,17:00,22,410.74,10,Wallet,1.1,5aba5a33,Restaurant_417,Mumbai,Area_A,Thai,3.5,2022,High,No
0028e4e6,4f12fc45,2024-01-19,17:21,56,1453.1,9,Wallet,4.1,1d9ef47d,Restaurant_266,Mumbai,Area_A,Thai,4.1,1731,Low,Yes
4389605a,351f89ce,2024-03-20,16:03,30,272.08,8,UPI,4.2,14493b77,Restaurant_285,Delhi,Area_E,Mexican,3.2,1822,Low,No
fe3a409a,9a53f1e9,2024-09-28,10:55,50,1141.3,7,UPI,4.3,9ff72da6,Restaurant_173,Mumbai,Area_B,Indian,4.6,2224,Medium,Yes
e4eb8a89,202a3b38,2024-08-18,17:14,31,443.33,6,Wallet,2,6af133bb,Restaurant_146,Delhi,Area_E,Chinese,4.9,4062,Low,Yes
0e37576c,bad3fc00,2024-05-18,2:54,17,748.49,4,"Credit Card",4,7713a3e9,Restaurant_149,Chennai,Area_C,Mexican,4.7,2033,Medium,Yes
a490760b,790e3d80,2024-10-02,7:25,78,448.32,5,Wallet,3.9,59e6659c,Restaurant_442,Delhi,Area_C,Indian,4.2,2624,Medium,Yes
486462bf,a5944d42,2024-06-09,10:46,69,619.68,4,UPI,3.7,228796c5,Restaurant_319,Delhi,Area_E,Indian,4,3495,Medium,Yes
38a79788,f218628c,2024-07-08,14:53,87,375.56,5,Wallet,4.1,55c18a95,Restaurant_360,Delhi,Area_E,Indian,2.7,191,High,Yes
6f268b13,1221087a,2024-07-14,20:33,75,289.55,6,"Net Banking",2.9,5593bbfb,Restaurant_4,Chennai,Area_C,Mexican,2.6,2769,Medium,No
36d10de8,3496ab42,2024-09-17,19:31,38,681.6,1,Wallet,1.7,0d392883,Restaurant_291,Mumbai,Area_E,Thai,3.4,1511,High,Yes
88cc8a16,c8811d11,2024-11-21,16:39,82,194.55,10,Wallet,1.7,668d09b6,Restaurant_468,Mumbai,Area_C,Indian,4.7,746,High,Yes
02bca445,eb81ae95,2024-12-08,2:22,75,146.67,10,Wallet,4,2bf57503,Restaurant_255,Chennai,Area_A,Indian,3.5,4108,Low,Yes
b7a8a2c9,83bd6b27,2024-09-05,5:11,32,190.66,3,COD,1.9,03e3a6e7,Restaurant_446,Delhi,Area_C,Indian,3.8,3892,High,Yes
dcb3dd91,46e2ba9c,2024-03-23,13:37,80,889.43,6,Wallet,2.6,b8128f8d,Restaurant_130,Chennai,Area_C,Chinese,5,1582,High,Yes
b9c8e02c,a8369080,2024-01-17,19:42,80,833.99,6,COD,3.5,23075295,Restaurant_314,Mumbai,Area_E,Indian,4.8,3976,Medium,No
40732965,3d3f4567,2024-10-27,12:03,45,1551.91,10,UPI,2.7,eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes
4490908d,4b376f95,2024-06-01,23:07,23,1074.38,2,UPI,2.4,d2c59e6e,Restaurant_66,Delhi,Area_B,Indian,4.7,1912,Medium,No
876c6aec,8301fef5,2024-08-03,2:17,64,415.78,9,COD,4.5,220de01b,Restaurant_492,Mumbai,Area_E,Thai,3.3,2402,Low,No
e1dcd4d8,45f0a579,2024-04-27,9:33,17,976.15,9,COD,1.3,2ca4738c,Restaurant_490,Bangalore,Area_B,Thai,4,3258,Medium,No
cee34c22,52989b20,2024-08-01,5:16,67,390.49,2,Wallet,3.1,c71efa45,Restaurant_120,Mumbai,Area_C,Chinese,4.3,2859,Medium,No
89255048,64646238,2024-01-02,14:17,89,267.96,10,Wallet,4.6,958d0a73,Restaurant_71,Kolkata,Area_D,Indian,2.6,632,Medium,No
a411434c,456c6aea,2024-11-05,1:59,79,1095.03,1,UPI,4.2,eab30c2f,Restaurant_470,Chennai,Area_C,Indian,4,4628,Low,Yes
76ddb0ff,57d08412,2024-12-26,0:20,36,353.26,8,UPI,3.5,5593bbfb,Restaurant_4,Chennai,Area_C,Mexican,2.6,2769,Medium,No
1300e824,6a30490c,2024-05-06,21:43,18,515.13,10,"Net Banking",1.9,3de9ffca,Restaurant_448,Delhi,Area_C,Italian,4.2,2774,High,No
41b89183,f60927b0,2024-05-27,4:49,66,1880.37,4,"Credit Card",1.1,08a1f696,Restaurant_463,Kolkata,Area_E,Chinese,3.9,2772,High,Yes
569fee7a,6b075058,2024-02-23,23:25,64,1975.93,3,"Net Banking",2.3,71af43be,Restaurant_97,Delhi,Area_E,Thai,4.2,604,Low,No
f8fcb938,cfb42d4b,2024-10-23,8:49,36,719.25,10,Wallet,1.2,cf8681ce,Restaurant_398,Bangalore,Area_B,Chinese,4.1,2631,Medium,Yes
bb534cd4,ec393562,2024-06-19,15:51,38,139.31,1,UPI,3.3,b9a1968c,Restaurant_49,Mumbai,Area_B,Mexican,2.6,4705,High,No
71a3b2c6,e458f5e4,2024-09-28,16:36,47,378.37,8,"Net Banking",4.5,8d06cc24,Restaurant_141,Delhi,Area_D,Thai,4.8,4957,High,Yes
3a3d9e9e,64d3f4f2,2024-10-15,23:08,49,873.99,6,UPI,2.5,f4fb2de3,Restaurant_16,Mumbai,Area_E,Indian,3,2251,Low,Yes
f5575fdd,5d27352f,2024-08-19,8:47,73,154.38,5,Wallet,4,77f59689,Restaurant_467,Delhi,Area_A,Mexican,4.5,2341,Low,No
7c12c141,fcd31c53,2024-09-26,23:25,21,954.8,3,COD,1.4,4da1655b,Restaurant_55,Delhi,Area_A,Chinese,2.7,827,Medium,Yes
195eccb7,f409c322,2024-07-16,9:52,63,1885.3,3,"Net Banking",1.6,0736af8f,Restaurant_445,Kolkata,Area_C,Indian,2.9,2729,High,Yes
a4637efb,8e711dd8,2024-02-01,5:30,57,1811.41,9,"Credit Card",2.9,e222e302,Restaurant_277,Bangalore,Area_D,Thai,3.7,3242,Low,Yes
90f95ea5,02224df2,2024-01-15,0:32,29,1436.74,2,"Credit Card",1.6,5593bbfb,Restaurant_4,Chennai,Area_C,Mexican,2.6,2769,Medium,No
3f320cac,00402d30,2024-11-10,18:34,78,1776.8,5,"Credit Card",4.9,94e70589,Restaurant_48,Mumbai,Area_A,Chinese,4.8,2131,High,Yes
8ec01e6d,f271a6e0,2024-11-22,15:53,86,266.66,8,UPI,4.5,5eafb4ee,Restaurant_247,Bangalore,Area_A,Italian,4.7,309,High,Yes
7ccf3881,aebb9198,2024-04-14,10:32,39,560.69,5,COD,1.9,02b6d096,Restaurant_157,Kolkata,Area_A,Indian,2.9,3845,High,Yes
c003d7df,a742f06e,2024-05-25,18:43,66,567.55,9,UPI,1.5,4d50d203,Restaurant_86,Kolkata,Area_C,Mexican,4,664,Medium,Yes
b27e7dbf,f77764bd,2024-06-23,17:50,44,245.54,7,UPI,4.1,ea525a43,Restaurant_394,Kolkata,Area_D,Indian,4,3021,Low,No
bb735e96,e54ff9cb,2024-01-22,3:30,45,1820.92,9,"Credit Card",2,2a6752ed,Restaurant_152,Delhi,Area_D,Mexican,4,4705,Low,No
3fcfccb4,00d058d9,2024-05-04,9:13,85,319.6,9,COD,4,331effe2,Restaurant_224,Kolkata,Area_D,Italian,3.3,3452,Medium,No
c5b37ef1,962efe6c,2024-09-18,0:11,48,121.69,5,COD,2.8,7b3b0da2,Restaurant_241,Mumbai,Area_D,Chinese,4.8,3490,High,Yes
90264fd2,c938f109,2024-03-13,21:08,78,1722.92,9,"Net Banking",1.1,f4fb2de3,Restaurant_16,Mumbai,Area_E,Indian,3,2251,Low,Yes
eddbe83b,c243b03e,2024-06-14,11:42,62,1409.63,10,"Credit Card",2.9,a961a847,Restaurant_183,Kolkata,Area_C,Thai,4,4835,Medium,No
786a7098,0d415664,2024-03-03,5:33,88,654.23,9,COD,2.6,8a76a7ee,Restaurant_238,Delhi,Area_B,Italian,4.4,3314,Medium,No
f4e5673d,4d28f8ac,2024-12-24,2:39,90,1158.91,2,"Net Banking",2.4,ba31dffb,Restaurant_8,Mumbai,Area_A,Mexican,2.9,4229,Medium,No
e7641ee4,440f48ae,2024-01-26,12:46,57,1704.15,2,"Credit Card",2,d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes
c06fdbb8,7f81cd9b,2024-08-22,19:22,54,433.24,9,Wallet,1.6,da404b28,Restaurant_290,Bangalore,Area_A,Indian,4.3,1407,Medium,Yes
b25509dc,badcf6fc,2024-10-15,11:34,77,1658.4,9,UPI,3.4,c564c624,Restaurant_230,Chennai,Area_A,Italian,3.1,2869,High,Yes
c6cee694,d052bc84,2024-06-02,3:14,19,1192.99,10,UPI,4.4,612e24e0,Restaurant_217,Kolkata,Area_E,Italian,2.7,427,Low,Yes
4a230cd2,68b0034a,2024-11-11,22:02,68,1487.45,10,COD,4.8,4d9244b9,Restaurant_431,Kolkata,Area_C,Chinese,2.9,4143,Low,Yes
1bc1addc,56ec8e54,2024-07-03,1:43,68,1383.1,7,UPI,2.3,5440dc43,Restaurant_62,Kolkata,Area_D,Indian,3.6,4899,High,Yes
87e4f436,9c9493ac,2024-03-23,2:44,53,406.66,8,COD,1.8,3988bf2c,Restaurant_162,Delhi,Area_E,Italian,4.9,2222,Medium,No
87f5d4fa,4ed80548,2024-05-04,3:37,73,1635.55,3,UPI,1.3,d56c5b5e,Restaurant_487,Delhi,Area_C,Thai,3.9,1584,High,No
4aa88f34,0be9ac6b,2024-08-19,4:29,64,1132.7,10,Wallet,1.8,3e7f7fbe,Restaurant_24,Bangalore,Area_C,Thai,4.7,356,Low,Yes
49b7bdc8,ee3a6dd6,2024-12-18,1:36,58,253.71,10,"Credit Card",1.6,aef029e0,Restaurant_327,Delhi,Area_D,Thai,4.8,1226,Medium,No
936e9b04,5514d57a,2024-08-23,13:17,87,257,8,COD,1.1,1.57E+63,Restaurant_222,Delhi,Area_D,Italian,4.1,435,Medium,Yes
439db23a,1185f812,2024-08-14,3:21,30,306.29,4,"Net Banking",1.8,ccf81718,Restaurant_243,Kolkata,Area_D,Thai,3,4241,Medium,Yes
57429770,310642c7,2024-08-19,22:39,51,1943.23,2,Wallet,3,d3016f90,Restaurant_14,Mumbai,Area_B,Mexican,2.5,3949,High,No
18c696ae,4a92a74b,2024-10-11,7:47,57,1134.11,6,Wallet,1.5,f2718889,Restaurant_57,Kolkata,Area_C,Chinese,4.2,884,Low,No
606f7406,29ab4f24,2024-10-06,9:56,37,1358.98,4,COD,2.5,3da5daa9,Restaurant_34,Mumbai,Area_D,Indian,4.7,4710,High,Yes
a12be62c,8dc90695,2024-04-27,4:09,90,812.65,8,UPI,1,9bff4316,Restaurant_95,Bangalore,Area_D,Indian,2.7,3241,Low,Yes
39cc6a9e,c6da1c16,2024-01-26,21:13,24,1150.15,10,UPI,2.6,ab27a46b,Restaurant_302,Bangalore,Area_A,Chinese,4.7,2260,Medium,Yes
43bde88b,dc3d4e9c,2024-06-01,12:26,72,1910.27,5,Wallet,3.7,60723d0e,Restaurant_88,Chennai,Area_A,Thai,3.3,2168,High,No
40fa27ee,96e2e99f,2024-07-17,13:41,28,1641.36,7,Wallet,3.6,1969672f,Restaurant_402,Chennai,Area_D,Indian,4.4,2776,Low,Yes
dd7f4419,b0fc9f6b,2024-10-01,9:19,34,238.29,10,COD,4.8,9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No
211b157b,91bd0f44,2024-05-25,16:08,70,1663.78,6,UPI,1.5,67baa4fe,Restaurant_289,Delhi,Area_E,Mexican,4,122,Low,No
177c3514,3659e16d,2024-05-14,17:32,79,571.03,10,"Credit Card",2.2,4fa55034,Restaurant_451,Bangalore,Area_A,Indian,4.9,3947,Medium,No
755735bd,494f2388,2024-10-25,10:45,33,1842.23,3,UPI,1.6,aae64772,Restaurant_420,Chennai,Area_C,Thai,3.6,3999,High,Yes
98724cd0,44c26072,2024-04-18,6:48,88,863.92,9,Wallet,2.4,8a11d347,Restaurant_112,Bangalore,Area_A,Thai,3.9,3041,Low,Yes
99aee1db,6bca18f1,2024-02-13,2:01,17,528.28,6,Wallet,2.1,02b6d096,Restaurant_157,Kolkata,Area_A,Indian,2.9,3845,High,Yes
df656e28,753b5cc2,2024-05-25,10:59,35,1462.78,7,Wallet,1.9,c867f4c3,Restaurant_326,Delhi,Area_D,Chinese,3.1,1320,Low,Yes
23595f32,fd7d1b4d,2024-10-06,5:17,46,1137.08,3,"Credit Card",1,606db467,Restaurant_348,Delhi,Area_C,Indian,2.5,1168,Medium,Yes
5ae08cd3,0000120c,2024-07-09,2:38,21,681.75,7,COD,4,c977a5f5,Restaurant_117,Kolkata,Area_C,Thai,4.3,2341,High,No
c6bd608b,d62819e5,2024-10-17,2:26,88,883.42,2,UPI,4.7,89262461,Restaurant_359,Kolkata,Area_B,Thai,4,4492,Medium,Yes
6db3c6b7,7b87e9f6,2024-06-12,19:49,65,1335.59,6,"Net Banking",4.9,bbd3019c,Restaurant_489,Delhi,Area_E,Indian,3.4,3895,Medium,Yes
5064931,e93ddec9,2024-08-26,19:44,57,1570.57,8,COD,4.3,3cf3f01c,Restaurant_383,Bangalore,Area_E,Italian,3.1,4929,High,Yes
2ee9984a,e1c28560,2024-10-08,22:37,72,1616.96,7,"Net Banking",2.3,1c54225b,Restaurant_281,Mumbai,Area_B,Italian,3.8,2410,Medium,Yes
8177f2bd,0246c2cd,2024-01-02,15:58,26,1112.44,1,"Net Banking",3.5,fd7a63eb,Restaurant_214,Bangalore,Area_B,Thai,2.8,1421,Low,Yes
6cbf3670,d0f504a9,2024-01-03,22:17,27,790.93,1,UPI,4.9,5fef57bb,Restaurant_471,Mumbai,Area_A,Italian,2.6,1936,High,No
6dc95b41,e29a8499,2024-08-04,13:02,73,130.93,10,COD,4.1,76328ab4,Restaurant_232,Bangalore,Area_B,Italian,4.2,4660,High,Yes
e21d87fb,eec68919,2024-06-13,6:55,34,182.67,6,UPI,3.6,5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No
b537542c,752f852e,2024-02-03,3:56,28,434.99,8,"Net Banking",1.1,b1f2c737,Restaurant_60,Bangalore,Area_A,Mexican,3.3,2987,Medium,Yes
9cfeabfc,e89809fe,2024-04-22,12:54,34,1508.11,3,"Net Banking",1.2,8133dda0,Restaurant_340,Chennai,Area_C,Indian,3.4,2034,Medium,Yes
cc767181,6f2a9081,2024-05-15,3:21,68,796.43,3,"Credit Card",4.2,612e24e0,Restaurant_217,Kolkata,Area_E,Italian,2.7,427,Low,Yes
f215c49b,75569333,2024-12-24,22:24,35,1606.5,2,COD,1,2c3cc546,Restaurant_430,Mumbai,Area_B,Mexican,3.7,161,High,No
037810f0,97e8039f,2024-09-28,17:56,61,1995.93,6,COD,3.5,77f59689,Restaurant_467,Delhi,Area_A,Mexican,4.5,2341,Low,No
cc76248a,10635ad9,2024-01-27,5:03,23,1592.76,10,"Credit Card",2.2,81c4c182,Restaurant_477,Bangalore,Area_A,Chinese,2.6,4436,Medium,No
d0b5d97f,5f7fe5c0,2024-06-20,2:47,69,387.98,6,UPI,2.3,0969abfd,Restaurant_193,Chennai,Area_C,Mexican,3.4,1965,High,Yes
